10.1.0.5	2014-11-10 22:10:00	0.900	3.400	0.000	0	77004	25556	794306	27.250
10.1.0.5	2014-11-10 22:15:00	1.000	3.400	0.000	0	36044	7022	10453	27.687
10.1.0.5	2014-11-10 22:20:00	0.600	3.400	0.000	0	57344	5024	6307	27.500
10.1.0.5	2014-11-10 22:25:00	0.500	3.400	0.000	0	58982	6886	11565	27.375
10.1.0.5	2014-11-10 22:30:00	1.100	3.400	0.000	0	5459148	44487	1681539	27.187
10.1.0.5	2014-11-10 22:35:00	1.100	3.400	0.000	0	29491	8415	11125	27.687
10.1.0.5	2014-11-10 22:40:00	1.100	3.400	0.000	0	49152	6569	9215	27.500
10.1.0.5	2014-11-10 22:45:00	0.800	3.400	0.000	0	77004	7228	9729	27.437
10.1.0.5	2014-11-10 22:50:00	0.700	3.400	0.000	0	39321	7401	9314	27.250
10.1.0.5	2014-11-10 22:55:00	0.600	3.400	0.000	0	72089	6144	8853	27.625
10.1.0.5	2014-11-10 23:00:00	0.500	3.400	0.000	0	55705	5957	10586	27.500
10.1.0.5	2014-11-10 23:05:00	0.600	3.400	0.000	0	60620	6751	8538	27.312
10.1.0.5	2014-11-10 23:10:00	0.600	3.400	0.000	0	49152	7769	9633	27.437
10.1.0.5	2014-11-10 23:15:00	0.600	3.400	0.000	1638	57344	6289	8215	27.562
10.1.0.5	2014-11-10 23:20:00	1.000	3.400	0.000	0	60620	7962	40624	27.500
10.1.0.5	2014-11-10 23:25:00	0.600	3.400	0.000	0	34406	65450	2613131	27.250
10.1.0.5	2014-11-10 23:30:00	0.600	3.400	0.000	0	3496345	5972	8769	27.500
10.1.0.5	2014-11-10 23:35:00	0.600	3.400	0.000	0	55705	7334	11415	27.562
10.1.0.5	2014-11-10 23:40:00	0.500	3.400	0.000	0	60620	6449	9582	27.437
10.1.0.5	2014-11-10 23:45:00	0.500	3.400	0.000	0	88473	46636	1734465	27.187
10.1.0.5	2014-11-10 23:50:00	0.600	3.400	0.000	0	83558	6255	10663	27.562
10.1.0.5	2014-11-10 23:55:00	0.600	3.400	0.000	0	61440	8854	11708	27.500
10.1.0.5	2014-11-11 00:00:00	0.500	3.400	0.000	0	39321	8187	10678	27.437
10.1.0.5	2014-11-11 00:05:00	0.600	3.400	0.000	0	57344	6795	8435	27.250
10.1.0.5	2014-11-11 00:10:00	0.900	3.400	0.000	0	41779	6087	10151	27.687
10.1.0.5	2014-11-11 00:15:00	1.000	3.400	0.000	0	81920	4903	7271	27.500
10.1.0.5	2014-11-11 00:20:00	1.100	3.400	0.000	0	47513	6252	8774	27.437
10.1.0.5	2014-11-11 00:25:00	1.400	3.400	0.000	0	37683	6807	8936	27.250
10.1.0.5	2014-11-11 00:30:00	0.500	3.400	0.000	0	39321	5910	9745	27.625
10.1.0.5	2014-11-11 00:35:00	0.600	3.400	0.000	0	49152	5282	7560	27.500
10.1.0.5	2014-11-11 00:40:00	2.000	3.400	0.000	0	3506176	46501	1722141	27.312
10.1.0.5	2014-11-11 00:45:00	1.500	3.400	0.000	0	47513	7520	10082	27.500
10.1.0.5	2014-11-11 00:50:00	1.300	3.400	0.000	0	60620	6711	9083	27.625
10.1.0.5	2014-11-11 00:55:00	0.500	3.400	0.000	0	42598	5807	8304	27.500
10.1.0.5	2014-11-11 01:00:00	0.500	3.400	0.000	0	1956249	5628	11002	27.187
10.1.0.5	2014-11-11 01:05:00	0.900	3.400	0.000	0	42598	6338	7891	27.562
10.1.0.5	2014-11-11 01:10:00	1.100	3.400	0.000	0	2588672	13955	395132	27.562
10.1.0.5	2014-11-11 01:15:00	1.000	3.400	0.000	0	42598	5551	6215	27.500
10.1.0.5	2014-11-11 01:20:00	1.300	3.400	0.000	0	2485452	23297	653798	27.250
10.1.0.5	2014-11-11 01:25:00	0.500	3.400	0.000	0	54067	6255	8032	27.687
10.1.0.5	2014-11-11 01:30:00	1.300	3.400	0.000	0	63078	42300	1521812	27.437
10.1.0.5	2014-11-11 01:35:00	0.600	3.400	0.000	0	111411	5788	9023	27.437
10.1.0.5	2014-11-11 01:40:00	1.000	3.400	0.000	0	5061017	71131	2851102	27.437
10.1.0.5	2014-11-11 01:45:00	0.800	3.400	0.000	0	37683	6645	9609	27.687
10.1.0.5	2014-11-11 01:50:00	1.000	3.400	0.000	0	5618892	72141	2968217	27.500
10.1.0.5	2014-11-11 01:55:00	0.900	3.400	0.000	0	786432	7475	10295	27.375
10.1.0.5	2014-11-11 02:00:00	1.200	3.400	0.000	0	5454233	74660	2943473	27.625
10.1.0.5	2014-11-11 02:05:00	0.900	3.400	0.000	0	3119513	44753	1707211	27.625
10.1.0.5	2014-11-11 02:10:00	0.800	3.400	0.000	0	53248	56118	2184329	27.625
10.1.0.5	2014-11-11 02:15:00	1.000	3.400	0.000	0	18022	9249	11752	27.375
10.1.0.5	2014-11-11 02:20:00	1.000	3.400	0.000	0	27852	52863	2052277	27.750
10.1.0.5	2014-11-11 02:25:00	0.800	3.400	0.000	0	50790	5570	7238	27.562
10.1.0.5	2014-11-11 02:30:00	0.800	3.400	0.000	0	39321	6289	10219	27.500
10.1.0.5	2014-11-11 02:35:00	1.200	3.400	0.000	0	31129	6323	9872	27.375
10.1.0.5	2014-11-11 02:40:00	0.500	3.400	0.000	0	39321	6008	7893	27.687
10.1.0.5	2014-11-11 02:45:00	0.500	3.400	0.000	0	83558	6357	8567	27.500
10.1.0.5	2014-11-11 02:50:00	0.600	3.400	0.000	0	5578752	47213	1753083	27.312
10.1.0.5	2014-11-11 02:55:00	0.700	3.400	0.000	0	55705	6459	8878	27.562
10.1.0.5	2014-11-11 03:00:00	0.900	3.400	0.000	0	47513	7104	11828	27.562
10.1.0.5	2014-11-11 03:05:00	0.700	3.400	0.000	0	45875	7503	10681	27.500
10.1.0.5	2014-11-11 03:10:00	0.700	3.400	0.000	0	45875	4958	8487	27.312
10.1.0.5	2014-11-11 03:15:00	0.500	3.400	0.000	0	32768	5227	7391	27.750
10.1.0.5	2014-11-11 03:20:00	0.500	3.400	0.000	0	70451	6799	9157	27.562
10.1.0.5	2014-11-11 03:25:00	0.600	3.400	0.000	0	68812	6012	7502	27.562
10.1.0.5	2014-11-11 03:30:00	0.700	3.400	0.000	0	39321	5459	7766	27.437
10.1.0.5	2014-11-11 03:35:00	0.600	3.400	0.000	0	31129	6247	6579	27.750
10.1.0.5	2014-11-11 03:40:00	0.800	3.400	0.000	0	42598	6029	8432	27.500
10.1.0.5	2014-11-11 03:45:00	0.500	3.400	0.000	0	39321	6278	10162	27.250
10.1.0.5	2014-11-11 03:50:00	0.700	3.400	0.000	0	27852	4873	7689	27.687
10.1.0.5	2014-11-11 03:55:00	0.600	3.400	0.000	0	72089	5651	8392	27.687
10.1.0.5	2014-11-11 04:00:00	0.600	3.400	0.000	0	44236	7161	12887	27.625
10.1.0.5	2014-11-11 04:05:00	0.500	3.400	0.000	0	80281	41802	1591556	27.375
10.1.0.5	2014-11-11 04:10:00	0.500	3.400	0.000	0	52428	4903	6907	27.750
10.1.0.5	2014-11-11 04:15:00	1.000	3.400	0.000	0	203161	4816	6270	27.437
10.1.0.5	2014-11-11 04:20:00	1.000	3.400	0.000	0	45875	6401	8853	27.437
10.1.0.5	2014-11-11 04:25:00	1.200	3.400	0.000	0	44236	4364	6350	27.437
10.1.0.5	2014-11-11 04:30:00	0.500	3.400	0.000	0	40960	6163	9462	27.750
10.1.0.5	2014-11-11 04:35:00	0.600	3.400	0.000	0	42598	4934	7973	27.625
10.1.0.5	2014-11-11 04:40:00	0.600	3.400	0.000	0	27852	7185	12404	27.687
10.1.0.5	2014-11-11 04:45:00	0.600	3.400	0.000	0	47513	7092	8671	27.937
10.1.0.5	2014-11-11 04:50:00	0.500	3.400	0.000	0	52428	7893	11237	27.500
10.1.0.5	2014-11-11 04:55:00	0.800	3.400	0.000	0	44236	5616	9305	27.687
10.1.0.5	2014-11-11 05:00:00	1.000	3.400	0.000	0	47513	4844	8834	27.687
10.1.0.5	2014-11-11 05:05:00	1.000	3.400	0.000	0	27852	5368	6899	27.687
10.1.0.5	2014-11-11 05:10:00	1.000	3.400	0.000	0	27852	3444	3812	27.562
10.1.0.5	2014-11-11 05:15:00	0.900	3.400	0.000	0	45875	7467	11824	27.562
10.1.0.5	2014-11-11 05:20:00	0.800	3.400	0.000	0	62259	5107	7540	27.687
10.1.0.5	2014-11-11 05:25:00	0.800	3.400	0.000	0	42598	5567	8553	27.687
10.1.0.5	2014-11-11 05:30:00	0.800	3.400	0.000	0	29491	5638	9708	27.625
10.1.0.5	2014-11-11 05:35:00	0.900	3.400	0.000	0	57344	6459	8461	27.625
10.1.0.5	2014-11-11 05:40:00	1.000	3.400	0.000	0	50790	4617	5406	27.750
10.1.0.5	2014-11-11 05:45:00	0.900	3.400	0.000	0	91750	4638	7246	27.687
10.1.0.5	2014-11-11 05:50:00	0.600	3.400	0.000	0	62259	5383	7248	27.687
10.1.0.5	2014-11-11 05:55:00	1.600	3.400	0.000	0	77004	5527	8337	27.687
10.1.0.5	2014-11-11 06:00:00	0.500	3.400	0.000	0	27852	5578	9419	27.812
10.1.0.5	2014-11-11 06:05:00	0.500	3.400	0.000	0	81920	7349	10314	27.750
10.1.0.5	2014-11-11 06:10:00	0.900	3.400	0.000	0	39321	5357	7674	27.687
10.1.0.5	2014-11-11 06:15:00	0.900	3.400	0.000	0	72089	6098	8420	27.625
10.1.0.5	2014-11-11 06:20:00	0.900	3.400	0.000	0	127795	49343	1925190	27.687
10.1.0.5	2014-11-11 06:25:00	0.500	3.400	0.000	0	44236	6104	8726	27.625
10.1.0.5	2014-11-11 06:30:00	0.700	3.400	0.000	0	39321	3875	7495	27.687
10.1.0.5	2014-11-11 06:35:00	0.500	3.400	0.000	0	78643	7337	9848	27.625
10.1.0.5	2014-11-11 06:40:00	0.600	3.400	0.000	0	67174	7780	9590	27.687
10.1.0.5	2014-11-11 06:45:00	0.500	3.400	0.000	1638	63897	7209	11846	27.625
10.1.0.5	2014-11-11 06:50:00	1.700	3.400	0.000	0	63897	6308	10470	27.750
10.1.0.5	2014-11-11 06:55:00	1.100	3.400	0.000	0	37683	9699	12376	27.687
10.1.0.5	2014-11-11 07:00:00	1.600	3.400	0.000	0	50790	4786	10206	27.812
10.1.0.5	2014-11-11 07:05:00	0.600	3.400	0.000	0	42598	7076	11486	27.625
10.1.0.5	2014-11-11 07:10:00	1.200	3.400	0.000	0	5609881	35872	1311921	27.750
10.1.0.5	2014-11-11 07:15:00	1.100	3.400	0.000	0	83558	6016	9650	27.562
10.1.0.5	2014-11-11 07:20:00	0.600	3.400	0.000	0	45875	6726	9614	27.687
10.1.0.5	2014-11-11 07:25:00	0.700	3.400	0.000	0	60620	6330	8795	27.562
10.1.0.5	2014-11-11 07:30:00	1.000	3.400	0.000	0	63897	6511	11254	27.812
10.1.0.5	2014-11-11 07:35:00	1.000	3.400	0.000	0	5908070	59710	2303935	27.625
10.1.0.5	2014-11-11 07:40:00	1.000	3.400	0.000	0	6674841	87365	3452917	27.750
10.1.0.5	2014-11-11 07:45:00	0.500	3.400	0.000	0	27852	6982	10883	27.625
10.1.0.5	2014-11-11 07:50:00	1.100	3.400	0.000	0	34406	10165	276848	27.937
10.1.0.5	2014-11-11 07:55:00	0.500	3.400	0.000	0	55705	5848	8109	27.625
10.1.0.5	2014-11-11 08:00:00	0.600	3.400	0.000	0	54067	7303	10897	27.625
10.1.0.5	2014-11-11 08:05:00	1.000	3.400	0.000	0	5804032	56115	2181171	27.562
10.1.0.5	2014-11-11 08:10:00	0.600	3.400	0.000	0	42598	7091	8697	27.937
10.1.0.5	2014-11-11 08:15:00	0.700	3.400	0.000	0	57344	6569	9214	27.625
10.1.0.5	2014-11-11 08:20:00	0.600	3.400	0.000	0	52428	6457	10652	27.687
10.1.0.5	2014-11-11 08:25:00	0.600	3.400	0.000	0	57344	35849	1255112	27.437
10.1.0.5	2014-11-11 08:30:00	0.500	3.400	0.000	0	47513	27453	74667	27.812
10.1.0.5	2014-11-11 08:35:00	0.700	3.400	0.000	0	57344	6251	34726	27.437
10.1.0.5	2014-11-11 08:40:00	0.500	3.400	0.000	0	63078	5068	7907	27.562
10.1.0.5	2014-11-11 08:45:00	0.800	3.400	0.000	0	34406	6525	7898	27.375
10.1.0.5	2014-11-11 08:50:00	1.500	3.400	0.000	0	43417	23047	688163	27.625
10.1.0.5	2014-11-11 08:55:00	0.600	3.400	0.000	0	34406	7698	9432	27.062
10.1.0.5	2014-11-11 09:00:00	0.600	3.400	0.000	0	60620	5967	9058	27.500
10.1.0.5	2014-11-11 09:05:00	0.600	3.400	0.000	0	55705	5968	9673	27.500
10.1.0.5	2014-11-11 09:10:00	0.500	3.400	0.000	0	60620	6477	9991	27.375
10.1.0.5	2014-11-11 09:15:00	1.700	3.400	0.000	0	45875	5903	10140	27.812
10.1.0.5	2014-11-11 09:20:00	0.800	3.400	0.000	0	34406	7580	9636	27.312
10.1.0.5	2014-11-11 09:25:00	1.200	3.400	0.000	0	2462515	7325	10692	27.687
10.1.0.5	2014-11-11 09:30:00	1.000	3.400	0.000	0	55705	5803	11257	27.437
10.1.0.5	2014-11-11 09:35:00	0.900	3.400	0.000	1638	2569011	7395	11845	27.500
10.1.0.5	2014-11-11 09:40:00	0.600	3.400	0.000	0	63897	5312	7844	27.250
10.1.0.5	2014-11-11 09:45:00	0.900	3.400	0.000	0	2757427	19352	582327	27.625
10.1.0.5	2014-11-11 09:50:00	1.000	3.400	0.000	0	22937	5353	8638	27.250
10.1.0.5	2014-11-11 09:55:00	1.000	3.400	0.000	0	5385420	50209	2027449	27.375
10.1.0.5	2014-11-11 10:00:00	1.000	3.400	0.000	0	0	6090	11402	27.437
10.1.0.5	2014-11-11 10:05:00	1.100	3.400	0.000	0	4918476	58052	2207768	27.437
10.1.0.5	2014-11-11 10:10:00	1.900	3.400	0.000	0	36044	4801	6561	27.250
10.1.0.5	2014-11-11 10:15:00	3.300	3.400	0.000	0	5444403	70435	2842979	27.250
10.1.0.5	2014-11-11 10:20:00	0.600	3.400	0.000	0	75366	7610	11651	27.562
10.1.0.5	2014-11-11 10:25:00	1.200	3.400	0.000	0	5626265	73751	2953284	27.187
10.1.0.5	2014-11-11 10:30:00	1.400	3.400	0.000	0	45875	4192	6186	27.187
10.1.0.5	2014-11-11 10:35:00	0.900	3.400	0.000	0	29491	55086	2168622	27.375
10.1.0.5	2014-11-11 10:40:00	1.000	3.400	0.000	0	1638	5305	6952	27.437
10.1.0.5	2014-11-11 10:45:00	0.900	3.400	0.000	0	34406	56373	2111653	27.250
10.1.0.5	2014-11-11 10:50:00	0.900	3.400	0.000	0	42598	5055	7638	27.562
10.1.0.5	2014-11-11 10:55:00	0.500	3.400	0.000	0	62259	43706	1550890	27.187
10.1.0.5	2014-11-11 11:00:00	0.500	3.400	0.000	0	60620	6444	10434	27.312
10.1.0.5	2014-11-11 11:05:00	0.600	3.400	0.000	0	67174	28490	959600	27.437
10.1.0.5	2014-11-11 11:10:00	0.600	3.400	0.000	0	78643	6277	8247	27.375
10.1.0.5	2014-11-11 11:15:00	0.800	3.400	0.000	0	39321	5733	9076	27.437
10.1.0.5	2014-11-11 11:20:00	0.800	3.400	0.000	0	34406	5296	7158	27.375
10.1.0.5	2014-11-11 11:25:00	1.000	3.400	0.000	0	34406	7105	11509	27.437
10.1.0.5	2014-11-11 11:30:00	1.000	3.400	0.000	0	5503385	42013	1552143	27.250
10.1.0.5	2014-11-11 11:35:00	0.600	3.400	0.000	0	5655756	73990	2943164	27.562
10.1.0.5	2014-11-11 11:40:00	0.600	3.400	0.000	0	106496	8028	11836	27.250
10.1.0.5	2014-11-11 11:45:00	1.000	3.400	0.000	0	24576	6156	8061	27.375
10.1.0.5	2014-11-11 11:50:00	0.800	3.400	0.000	0	39321	6302	9182	27.375
10.1.0.5	2014-11-11 11:55:00	0.800	3.400	0.000	0	55705	8563	10573	27.375
10.1.0.5	2014-11-11 12:00:00	0.900	3.400	0.000	0	27852	7435	11780	27.187
10.1.0.5	2014-11-11 12:05:00	0.900	3.400	0.000	0	86835	5366	6770	27.375
10.1.0.5	2014-11-11 12:10:00	0.900	3.400	0.000	0	2254438	9919	196036	27.437
10.1.0.5	2014-11-11 12:15:00	0.800	3.400	0.000	0	36044	6997	10746	27.312
10.1.0.5	2014-11-11 12:20:00	1.000	3.400	0.000	0	34406	4536	6526	27.562
10.1.0.5	2014-11-11 12:25:00	1.000	3.400	0.000	0	0	7240	10004	27.625
10.1.0.5	2014-11-11 12:30:00	0.800	3.400	0.000	0	49152	5490	10231	27.375
10.1.0.5	2014-11-11 12:35:00	0.900	3.400	0.000	0	48332	5947	8649	27.437
10.1.0.5	2014-11-11 12:40:00	0.900	3.400	0.000	0	70451	5335	6680	27.562
10.1.0.5	2014-11-11 12:45:00	1.200	3.400	0.000	0	24576	36667	1253191	27.437
10.1.0.5	2014-11-11 12:50:00	1.000	3.400	0.000	0	1638	6490	8646	27.375
10.1.0.5	2014-11-11 12:55:00	0.700	3.400	0.000	0	3416064	22418	701033	27.375
10.1.0.5	2014-11-11 13:00:00	0.900	3.400	0.000	0	63897	5377	8864	27.500
10.1.0.5	2014-11-11 13:05:00	1.300	3.400	0.000	0	54067	5736	7169	27.250
10.1.0.5	2014-11-11 13:10:00	1.500	3.400	0.000	0	19660	6333	7821	27.625
10.1.0.5	2014-11-11 13:15:00	0.800	3.400	0.000	0	55705	18804	521546	27.312
10.1.0.5	2014-11-11 13:20:00	1.000	3.400	0.000	0	65536	6665	8449	27.375
10.1.0.5	2014-11-11 13:25:00	0.900	3.400	0.000	0	45875	6761	10286	27.312
10.1.0.5	2014-11-11 13:30:00	0.900	3.400	0.000	0	252313	7620	11545	27.562
10.1.0.5	2014-11-11 13:35:00	0.800	3.400	0.000	0	64716	4650	6343	27.250
10.1.0.5	2014-11-11 13:40:00	1.000	3.400	0.000	0	39321	5530	7916	27.437
10.1.0.5	2014-11-11 13:45:00	1.000	3.400	0.000	0	27033	5972	9614	27.500
10.1.0.5	2014-11-11 13:50:00	0.900	3.400	0.000	0	36044	7081	9303	27.437
10.1.0.5	2014-11-11 13:55:00	0.800	3.400	0.000	0	77004	8693	12319	27.250
10.1.0.5	2014-11-11 14:00:00	1.100	3.400	0.000	0	1638	8061	12088	27.625
10.1.0.5	2014-11-11 14:05:00	1.000	3.400	0.000	0	36044	6959	8393	27.312
